HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,Input.lang,Answer.city,Answer.answer4,Answer.region,Answer.answer10,Answer.answer5,Answer.browserInfo,Answer.country,Answer.answer6,Answer.answer7,Answer.ipAddress,Answer.answer8,Answer.answer9,Answer.userDisplayLanguage,Answer.lang,Answer.answer1,Answer.answer2,Answer.answer3,Approve,Reject
9ZBRRJY0JWSZV9430XD0,2WJZY3XTYR4Z3Q9ZBY00,Listening puzzle,Listen to a strange language for a few minutes -- after a while you may be able to recognize the words. PLEASE DO THIS HIT ONLY ONCE.,"language, sound, listening, game",$0.50 ,Thu Jan 14 18:14:22 GMT 2010,3,,3600,86400,Fri Jan 15 18:14:22 GMT 2010,13,,9ZBRRJY0JWSZV9430XD0FB4EJEYQHZJTX6YM13XZ,30,Submitted,Thu Jan 14 23:01:29 GMT 2010,Thu Jan 14 23:08:57 GMT 2010,Fri Jan 15 23:08:57 GMT 2010,,,,448,11,Palo Alto,1010101010,California,1010101010,1010101010,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; GTB6.3; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729),United States,1010101010,1010101010,171.65.35.48,1010101010,1010101010,undefined,11,1010101010,10010101010,1010101010,,
A0XZ6892X1JZH6Y1ZWXZ,2WJZY3XTYR4Z3Q9ZBY00,Listening puzzle,Listen to a strange language for a few minutes -- after a while you may be able to recognize the words. PLEASE DO THIS HIT ONLY ONCE.,"language, sound, listening, game",$0.50 ,Thu Jan 14 18:14:21 GMT 2010,3,,3600,86400,Fri Jan 15 18:14:21 GMT 2010,20,,A0XZ6892X1JZH6Y1ZWXZ6HFESK4C9XCARGYVBX70,31,Submitted,Thu Jan 14 19:10:17 GMT 2010,Thu Jan 14 19:19:16 GMT 2010,Fri Jan 15 19:19:16 GMT 2010,,,,539,6,Lviv,10100010,L'vivs'ka Oblast',10100010,10100010,Mozilla/5.0 (Windows; U; Windows NT 5.1; ru-RU; rv:1.9.1.7) Gecko/20091221 Firefox/3.5.7,Ukraine,10000100,100010,193.41.186.88,10000010,100100010,ru-RU,6,10000010,10000010,100010,,
A0XZ6892X1JZH6Y1ZWXZ,2WJZY3XTYR4Z3Q9ZBY00,Listening puzzle,Listen to a strange language for a few minutes -- after a while you may be able to recognize the words. PLEASE DO THIS HIT ONLY ONCE.,"language, sound, listening, game",$0.50 ,Thu Jan 14 18:14:21 GMT 2010,3,,3600,86400,Fri Jan 15 18:14:21 GMT 2010,20,,A0XZ6892X1JZH6Y1ZWXZD8EM25Y1MZR0XHXXVKZZ,32,Submitted,Thu Jan 14 18:34:03 GMT 2010,Thu Jan 14 18:44:49 GMT 2010,Fri Jan 15 18:44:49 GMT 2010,,,,646,6,Coimbatore,100100100,Tamil Nadu,100100100,100100100,Mozilla/5.0 (Windows; U; Windows NT 6.1; en-GB; rv:1.9.1.7) Gecko/20091221 Firefox/3.5.7,India,100100100,100100100,117.204.51.121,101000100,100100100,en-GB,6,10101000100,101010100,1100100100,,
A0XZ6892X1JZH6Y1ZWXZ,2WJZY3XTYR4Z3Q9ZBY00,Listening puzzle,Listen to a strange language for a few minutes -- after a while you may be able to recognize the words. PLEASE DO THIS HIT ONLY ONCE.,"language, sound, listening, game",$0.50 ,Thu Jan 14 18:14:21 GMT 2010,3,,3600,86400,Fri Jan 15 18:14:21 GMT 2010,20,,A0XZ6892X1JZH6Y1ZWXZD8F4YT1YEY14YYYKSYH0,33,Submitted,Thu Jan 14 20:36:28 GMT 2010,Thu Jan 14 20:50:38 GMT 2010,Fri Jan 15 20:50:38 GMT 2010,,,,850,6,Kalamazoo,0,Michigan,0,0,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; FBSMTWB; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; Tablet PC 2.0),United States,0,0,97.84.163.222,0,0,undefined,6,0,0,0,,
AHEMZ7RDQXGZNJZH0ZFZ,2WJZY3XTYR4Z3Q9ZBY00,Listening puzzle,Listen to a strange language for a few minutes -- after a while you may be able to recognize the words. PLEASE DO THIS HIT ONLY ONCE.,"language, sound, listening, game",$0.50 ,Thu Jan 14 18:14:23 GMT 2010,3,,3600,86400,Fri Jan 15 18:14:23 GMT 2010,1,,AHEMZ7RDQXGZNJZH0ZFZAKSZXA9QJX5ZMPY64ZCZ,34,Submitted,Thu Jan 14 18:38:13 GMT 2010,Thu Jan 14 18:46:33 GMT 2010,Fri Jan 15 18:46:33 GMT 2010,,,,500,23,Topeka,1010101110,Kansas,1010101010,1011101011,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0; GTB6.3; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30618; yie8),United States,1010101010,1010101110,138.210.236.116,1010101010,1010101010,undefined,23,1010110110,1101010111,1011010111,,
AHEMZ7RDQXGZNJZH0ZFZ,2WJZY3XTYR4Z3Q9ZBY00,Listening puzzle,Listen to a strange language for a few minutes -- after a while you may be able to recognize the words. PLEASE DO THIS HIT ONLY ONCE.,"language, sound, listening, game",$0.50 ,Thu Jan 14 18:14:23 GMT 2010,3,,3600,86400,Fri Jan 15 18:14:23 GMT 2010,1,,AHEMZ7RDQXGZNJZH0ZFZCXV0XWRS03NZTCYV9T70,35,Submitted,Fri Jan 15 00:08:00 GMT 2010,Fri Jan 15 00:14:43 GMT 2010,Sat Jan 16 00:14:43 GMT 2010,,,,403,23,San Jose,101010010,California,10001010,10100010,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; yie8),United States,10100010,10001010,68.121.164.255,10100010,100100100,undefined,23,100100100,10100100,101000100,,
AHEMZ7RDQXGZNJZH0ZFZ,2WJZY3XTYR4Z3Q9ZBY00,Listening puzzle,Listen to a strange language for a few minutes -- after a while you may be able to recognize the words. PLEASE DO THIS HIT ONLY ONCE.,"language, sound, listening, game",$0.50 ,Thu Jan 14 18:14:23 GMT 2010,3,,3600,86400,Fri Jan 15 18:14:23 GMT 2010,1,,AHEMZ7RDQXGZNJZH0ZFZGY2ZG9NF90VGX8Z97WHZ,36,Submitted,Fri Jan 15 01:54:51 GMT 2010,Fri Jan 15 02:04:05 GMT 2010,Sat Jan 16 02:04:05 GMT 2010,,,,554,23,Perth,110101110,Western Australia,1100111010,1110101110,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0),Australia,1110101110,1110111010,203.59.64.83,1110101110,1110101110,undefined,23,1110110110,110110011,1110110110,,
AW2Z5YZV3K3Z6CG6M3YZ,2WJZY3XTYR4Z3Q9ZBY00,Listening puzzle,Listen to a strange language for a few minutes -- after a while you may be able to recognize the words. PLEASE DO THIS HIT ONLY ONCE.,"language, sound, listening, game",$0.50 ,Thu Jan 14 18:14:23 GMT 2010,3,,3600,86400,Fri Jan 15 18:14:23 GMT 2010,18,,AW2Z5YZV3K3Z6CG6M3YZBHZ26S8CCRGZVAZX9XKZ,37,Submitted,Thu Jan 14 21:31:40 GMT 2010,Thu Jan 14 21:37:24 GMT 2010,Fri Jan 15 21:37:24 GMT 2010,,,,344,27,Los Angeles,1010101010,California,1010101000,10110101010,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.2) Gecko/20090729 Firefox/3.5.2 GTB6,United States,1010100100,100100100,68.120.85.143,100101000,100101010,en-US,27,100100100,100110100,1010101010,,
AW2Z5YZV3K3Z6CG6M3YZ,2WJZY3XTYR4Z3Q9ZBY00,Listening puzzle,Listen to a strange language for a few minutes -- after a while you may be able to recognize the words. PLEASE DO THIS HIT ONLY ONCE.,"language, sound, listening, game",$0.50 ,Thu Jan 14 18:14:23 GMT 2010,3,,3600,86400,Fri Jan 15 18:14:23 GMT 2010,18,,AW2Z5YZV3K3Z6CG6M3YZF00PVHYWSXX0QY5XPWX0,38,Submitted,Thu Jan 14 18:53:39 GMT 2010,Thu Jan 14 19:00:36 GMT 2010,Fri Jan 15 19:00:36 GMT 2010,,,,417,27,Aurora,1001010100,Ohio,1010101000,1010101010,Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US; rv:1.9.0.11) Gecko/2009060215 Firefox/3.0.11,United States,1010101000,1001001010,71.31.153.74,1001010010,1010101010,en-US,27,1010101010,1010101010,1010010010,,
AW2Z5YZV3K3Z6CG6M3YZ,2WJZY3XTYR4Z3Q9ZBY00,Listening puzzle,Listen to a strange language for a few minutes -- after a while you may be able to recognize the words. PLEASE DO THIS HIT ONLY ONCE.,"language, sound, listening, game",$0.50 ,Thu Jan 14 18:14:23 GMT 2010,3,,3600,86400,Fri Jan 15 18:14:23 GMT 2010,18,,AW2Z5YZV3K3Z6CG6M3YZXAWZ0G9QK22TK7Z0ZHD0,39,Submitted,Thu Jan 14 18:24:50 GMT 2010,Thu Jan 14 18:27:01 GMT 2010,Fri Jan 15 18:27:01 GMT 2010,,,,131,27,Kansas City,NA,Missouri,NA,NA,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/3.0.195.38 Safari/532.0",United States,NA,NA,69.76.191.89,NA,NA,en-US,27,NA,NA,NA,,
CAT82DYWWY0W3JYJ9KK0,2WJZY3XTYR4Z3Q9ZBY00,Listening puzzle,Listen to a strange language for a few minutes -- after a while you may be able to recognize the words. PLEASE DO THIS HIT ONLY ONCE.,"language, sound, listening, game",$0.50 ,Thu Jan 14 18:14:23 GMT 2010,3,,3600,86400,Fri Jan 15 18:14:23 GMT 2010,13,,CAT82DYWWY0W3JYJ9KK0GZXZTKZWDXFZTQZSPXMZ,40,Submitted,Thu Jan 14 22:52:54 GMT 2010,Thu Jan 14 23:01:17 GMT 2010,Fri Jan 15 23:01:17 GMT 2010,,,,503,29,Madrid,1001000,Madrid,1010100100,1001101000,Mozilla/5.0 (Windows; U; Windows NT 5.1; es-ES; rv:1.9.1.7) Gecko/20091221 Firefox/3.5.7,Spain,1000101001,101001000,213.37.12.150,1000100001,10101000,es-ES,29,1000,100100010,10101010,,
CAT82DYWWY0W3JYJ9KK0,2WJZY3XTYR4Z3Q9ZBY00,Listening puzzle,Listen to a strange language for a few minutes -- after a while you may be able to recognize the words. PLEASE DO THIS HIT ONLY ONCE.,"language, sound, listening, game",$0.50 ,Thu Jan 14 18:14:23 GMT 2010,3,,3600,86400,Fri Jan 15 18:14:23 GMT 2010,13,,CAT82DYWWY0W3JYJ9KK0JGFT5DZPKAVZ4YX2XGFZ,41,Submitted,Thu Jan 14 18:24:50 GMT 2010,Thu Jan 14 18:30:12 GMT 2010,Fri Jan 15 18:30:12 GMT 2010,,,,322,29,Miller Place,0,New York,0,0,Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.0.17) Gecko/2009122116 Firefox/3.0.17 (.NET CLR 3.5.30729),United States,0,0,69.127.144.143,0,0,en-US,29,0,0,0,,
CAT82DYWWY0W3JYJ9KK0,2WJZY3XTYR4Z3Q9ZBY00,Listening puzzle,Listen to a strange language for a few minutes -- after a while you may be able to recognize the words. PLEASE DO THIS HIT ONLY ONCE.,"language, sound, listening, game",$0.50 ,Thu Jan 14 18:14:23 GMT 2010,3,,3600,86400,Fri Jan 15 18:14:23 GMT 2010,13,,CAT82DYWWY0W3JYJ9KK0PY60WWY2BXYTYZZYKZ5Z,42,Submitted,Thu Jan 14 19:03:12 GMT 2010,Thu Jan 14 19:13:39 GMT 2010,Fri Jan 15 19:13:39 GMT 2010,,,,627,29,Madison,1010101010,Wisconsin,1010101010,1010101010,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; .NET CLR 1.1.4322; InfoPath.2; .NET CLR 3.5.30729; .NET CLR 3.0.30729),United States,1010101010,1010101010,75.132.179.144,1010101010,1010101010,undefined,29,1010101010,1010101010,1010101010,,
DBVZNN416ZYZWRNWNWZZ,2WJZY3XTYR4Z3Q9ZBY00,Listening puzzle,Listen to a strange language for a few minutes -- after a while you may be able to recognize the words. PLEASE DO THIS HIT ONLY ONCE.,"language, sound, listening, game",$0.50 ,Thu Jan 14 18:14:21 GMT 2010,3,,3600,86400,Fri Jan 15 18:14:21 GMT 2010,27,,DBVZNN416ZYZWRNWNWZZNX9676Y5MK9ZYMYCKXK0,43,Submitted,Thu Jan 14 18:16:12 GMT 2010,Thu Jan 14 18:27:00 GMT 2010,Fri Jan 15 18:27:00 GMT 2010,,,,648,4,Norfolk,101010100,Virginia,100010010,1010101010,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.7) Gecko/20091221 Firefox/3.5.7 (.NET CLR 3.5.30729),United States,1010001000,100010000,151.199.138.179,10000100,1000101000,en-US,4,1010010100,1010101000,1000101000,,
DBVZNN416ZYZWRNWNWZZ,2WJZY3XTYR4Z3Q9ZBY00,Listening puzzle,Listen to a strange language for a few minutes -- after a while you may be able to recognize the words. PLEASE DO THIS HIT ONLY ONCE.,"language, sound, listening, game",$0.50 ,Thu Jan 14 18:14:21 GMT 2010,3,,3600,86400,Fri Jan 15 18:14:21 GMT 2010,27,,DBVZNN416ZYZWRNWNWZZXGHEYNYRCYQZNTZ56HFZ,44,Submitted,Thu Jan 14 18:18:17 GMT 2010,Thu Jan 14 18:24:40 GMT 2010,Fri Jan 15 18:24:40 GMT 2010,,,,383,4,Zagreb,101010100,Grad Zagreb,100100100,101010100,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.7) Gecko/20091221 Firefox/3.5.7 GTB6 (.NET CLR 3.5.30729),Croatia,1010100100,100100100,89.164.177.64,100100100,100100000,en-US,4,100100100,101010100,100100100,,
DBVZNN416ZYZWRNWNWZZ,2WJZY3XTYR4Z3Q9ZBY00,Listening puzzle,Listen to a strange language for a few minutes -- after a while you may be able to recognize the words. PLEASE DO THIS HIT ONLY ONCE.,"language, sound, listening, game",$0.50 ,Thu Jan 14 18:14:21 GMT 2010,3,,3600,86400,Fri Jan 15 18:14:21 GMT 2010,27,,DBVZNN416ZYZWRNWNWZZXXGJS4YNQRGPRJZNSWPZ,45,Submitted,Thu Jan 14 18:17:00 GMT 2010,Thu Jan 14 18:22:52 GMT 2010,Fri Jan 15 18:22:52 GMT 2010,,,,352,4,Woodside,1010101010,New York,110100110,110100100,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_4_11; en) AppleWebKit/531.21.8 (KHTML, like Gecko) Version/4.0.4 Safari/531.21.10",United States,1010100110,100100110,69.22.246.45,110101010,1010101010,en,4,1010101010,10111010110,1010010110,,
EGFW5MZZ494ZYKYF3ZK0,2WJZY3XTYR4Z3Q9ZBY00,Listening puzzle,Listen to a strange language for a few minutes -- after a while you may be able to recognize the words. PLEASE DO THIS HIT ONLY ONCE.,"language, sound, listening, game",$0.50 ,Thu Jan 14 18:14:22 GMT 2010,3,,3600,86400,Fri Jan 15 18:14:22 GMT 2010,18,,EGFW5MZZ494ZYKYF3ZK0J1BZT8YEAJ5ZYAYW5WHZ,46,Submitted,Thu Jan 14 18:32:56 GMT 2010,Thu Jan 14 18:41:45 GMT 2010,Fri Jan 15 18:41:45 GMT 2010,,,,529,8,San Jose,11011111011,California,1010101010,11011111100,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.0.17) Gecko/2009122116 Firefox/3.0.17 (.NET CLR 3.5.30729),United States,110100100,110100110,71.202.133.22,1010100110,1010101010,en-US,8,1010101010,1011101011,10101011010,,
EGFW5MZZ494ZYKYF3ZK0,2WJZY3XTYR4Z3Q9ZBY00,Listening puzzle,Listen to a strange language for a few minutes -- after a while you may be able to recognize the words. PLEASE DO THIS HIT ONLY ONCE.,"language, sound, listening, game",$0.50 ,Thu Jan 14 18:14:22 GMT 2010,3,,3600,86400,Fri Jan 15 18:14:22 GMT 2010,18,,EGFW5MZZ494ZYKYF3ZK0SWGZYJNY23HZVDYZZT20,47,Submitted,Thu Jan 14 18:32:11 GMT 2010,Thu Jan 14 18:38:18 GMT 2010,Fri Jan 15 18:38:18 GMT 2010,,,,367,8,Bucharest,10100010,Bucuresti,100100100,10100100,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9) Gecko/2008052906 Firefox/3.0,Romania,10010010,100100100,89.136.97.88,100100,10101000,en-US,8,1000101000,10100010,100100100,,
EGFW5MZZ494ZYKYF3ZK0,2WJZY3XTYR4Z3Q9ZBY00,Listening puzzle,Listen to a strange language for a few minutes -- after a while you may be able to recognize the words. PLEASE DO THIS HIT ONLY ONCE.,"language, sound, listening, game",$0.50 ,Thu Jan 14 18:14:22 GMT 2010,3,,3600,86400,Fri Jan 15 18:14:22 GMT 2010,18,,EGFW5MZZ494ZYKYF3ZK0VTZZPRCWEYR6PSR18T1Z,48,Submitted,Thu Jan 14 21:08:50 GMT 2010,Thu Jan 14 21:17:46 GMT 2010,Fri Jan 15 21:17:46 GMT 2010,,,,536,8,Washington,11011111011,District of Columbia,10000000000,11011111110,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022; MS-RTC LM 8; InfoPath.1; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729),United States,10111110111,10110010101,199.151.92.241,11011110110,11011011011,undefined,8,10101111010,10101110101,10111011011,,
EZW6KJY1RYCPWEZMFX40,2WJZY3XTYR4Z3Q9ZBY00,Listening puzzle,Listen to a strange language for a few minutes -- after a while you may be able to recognize the words. PLEASE DO THIS HIT ONLY ONCE.,"language, sound, listening, game",$0.50 ,Thu Jan 14 18:14:22 GMT 2010,3,,3600,86400,Fri Jan 15 18:14:22 GMT 2010,4,,EZW6KJY1RYCPWEZMFX40NVQGH1RWMGKZ4CDPZRWZ,49,Submitted,Thu Jan 14 22:44:15 GMT 2010,Thu Jan 14 23:01:14 GMT 2010,Fri Jan 15 23:01:14 GMT 2010,,,,1019,10,Fargo,100101000,North Dakota,1101001010,100100100,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.7) Gecko/20091221 Firefox/3.5.7 (.NET CLR 3.5.30729),United States,10100100,1100101000,97.112.197.16,100101000,100101101,en-US,10,101001000,110101000,10100101000,,
EZW6KJY1RYCPWEZMFX40,2WJZY3XTYR4Z3Q9ZBY00,Listening puzzle,Listen to a strange language for a few minutes -- after a while you may be able to recognize the words. PLEASE DO THIS HIT ONLY ONCE.,"language, sound, listening, game",$0.50 ,Thu Jan 14 18:14:22 GMT 2010,3,,3600,86400,Fri Jan 15 18:14:22 GMT 2010,4,,EZW6KJY1RYCPWEZMFX40STBTRSHB836ZNKY512WZ,50,Submitted,Thu Jan 14 23:56:09 GMT 2010,Fri Jan 15 00:03:26 GMT 2010,Sat Jan 16 00:03:26 GMT 2010,,,,437,10,San Jose,100100100,California,10001000,100100100,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; yie8),United States,100100100,100100100,68.121.164.255,100100100,100101000,undefined,10,10100010,10101000,10001010,,
EZW6KJY1RYCPWEZMFX40,2WJZY3XTYR4Z3Q9ZBY00,Listening puzzle,Listen to a strange language for a few minutes -- after a while you may be able to recognize the words. PLEASE DO THIS HIT ONLY ONCE.,"language, sound, listening, game",$0.50 ,Thu Jan 14 18:14:22 GMT 2010,3,,3600,86400,Fri Jan 15 18:14:22 GMT 2010,4,,EZW6KJY1RYCPWEZMFX40ZVYZSER53Z16H988QH00,51,Submitted,Fri Jan 15 01:17:37 GMT 2010,Fri Jan 15 01:20:45 GMT 2010,Sat Jan 16 01:20:45 GMT 2010,,,,188,10,Tualatin,NA,Oregon,NA,NA,Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US; rv:1.8.1.9) Gecko/20071025 Firefox/2.0.0.9,United States,NA,NA,24.21.177.47,NA,NA,en-US,10,NA,NA,NA,,
FAP6Z84FVWAZG58EFZCZ,2WJZY3XTYR4Z3Q9ZBY00,Listening puzzle,Listen to a strange language for a few minutes -- after a while you may be able to recognize the words. PLEASE DO THIS HIT ONLY ONCE.,"language, sound, listening, game",$0.50 ,Thu Jan 14 18:14:23 GMT 2010,3,,3600,86400,Fri Jan 15 18:14:23 GMT 2010,21,,FAP6Z84FVWAZG58EFZCZJG9GRNYF1KWG68MQE170,52,Submitted,Thu Jan 14 19:28:07 GMT 2010,Thu Jan 14 19:51:50 GMT 2010,Fri Jan 15 19:51:50 GMT 2010,,,,1423,24,Chennai,10010100010,Tamil Nadu,1010010100,100100100,Opera/9.63 (Windows NT 5.1; U; en) Presto/2.1.1,India,1000100100,10010100100,123.238.226.243,1010010010,1010100010,en,24,11110100100,11010101000,1100100010,,
FAP6Z84FVWAZG58EFZCZ,2WJZY3XTYR4Z3Q9ZBY00,Listening puzzle,Listen to a strange language for a few minutes -- after a while you may be able to recognize the words. PLEASE DO THIS HIT ONLY ONCE.,"language, sound, listening, game",$0.50 ,Thu Jan 14 18:14:23 GMT 2010,3,,3600,86400,Fri Jan 15 18:14:23 GMT 2010,21,,FAP6Z84FVWAZG58EFZCZVXCA6KYNTTJZ3NZZT0H0,53,Submitted,Thu Jan 14 19:27:58 GMT 2010,Thu Jan 14 19:35:04 GMT 2010,Fri Jan 15 19:35:04 GMT 2010,,,,426,24,New Orleans,10101010,Louisiana,10010010,1010010010,Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5 (.NET CLR 3.5.30729),United States,1010010010,10010100,74.79.87.246,1010100010,10101000,en-US,24,10001100,10100010,10010010,,
FAP6Z84FVWAZG58EFZCZ,2WJZY3XTYR4Z3Q9ZBY00,Listening puzzle,Listen to a strange language for a few minutes -- after a while you may be able to recognize the words. PLEASE DO THIS HIT ONLY ONCE.,"language, sound, listening, game",$0.50 ,Thu Jan 14 18:14:23 GMT 2010,3,,3600,86400,Fri Jan 15 18:14:23 GMT 2010,21,,FAP6Z84FVWAZG58EFZCZXH4ZHVGFEXQZ2TNX8RAZ,54,Submitted,Thu Jan 14 18:52:55 GMT 2010,Thu Jan 14 18:59:07 GMT 2010,Fri Jan 15 18:59:07 GMT 2010,,,,372,24,Milano,10101010,Lombardia,10100010,100100010,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.7) Gecko/20091221 Firefox/3.5.7,Italy,100100010,10100010,82.50.75.197,10100010,10101010,en-US,24,1010100100,10101010,1010010010,,
FKMCT4ZR8XMZ7EZHBZS0,2WJZY3XTYR4Z3Q9ZBY00,Listening puzzle,Listen to a strange language for a few minutes -- after a while you may be able to recognize the words. PLEASE DO THIS HIT ONLY ONCE.,"language, sound, listening, game",$0.50 ,Thu Jan 14 18:14:22 GMT 2010,3,,3600,86400,Fri Jan 15 18:14:22 GMT 2010,17,,FKMCT4ZR8XMZ7EZHBZS08WBZYKC7K2JZYBH43H5Z,55,Submitted,Thu Jan 14 21:40:14 GMT 2010,Thu Jan 14 21:44:52 GMT 2010,Fri Jan 15 21:44:52 GMT 2010,,,,278,16,Los Angeles,101010100,California,101011000,110101000,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.2) Gecko/20090729 Firefox/3.5.2 GTB6,United States,1001001000,100101000,68.120.85.143,101000100,110001000,en-US,16,1010110110,1110100100,1010001100,,
FKMCT4ZR8XMZ7EZHBZS0,2WJZY3XTYR4Z3Q9ZBY00,Listening puzzle,Listen to a strange language for a few minutes -- after a while you may be able to recognize the words. PLEASE DO THIS HIT ONLY ONCE.,"language, sound, listening, game",$0.50 ,Thu Jan 14 18:14:22 GMT 2010,3,,3600,86400,Fri Jan 15 18:14:22 GMT 2010,17,,FKMCT4ZR8XMZ7EZHBZS0NW9ZJ5YKRGME34Y9139Z,56,Submitted,Thu Jan 14 18:18:33 GMT 2010,Thu Jan 14 18:26:30 GMT 2010,Fri Jan 15 18:26:30 GMT 2010,,,,477,16,Pune,1010101010,Maharashtra,1010101100,1010101100,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.4) Gecko/20091016 Firefox/3.5.4,India,1010101100,1010101100,121.247.68.245,1010101100,1010101010,en-US,16,1000000000,1010101100,1010101100,,
FKMCT4ZR8XMZ7EZHBZS0,2WJZY3XTYR4Z3Q9ZBY00,Listening puzzle,Listen to a strange language for a few minutes -- after a while you may be able to recognize the words. PLEASE DO THIS HIT ONLY ONCE.,"language, sound, listening, game",$0.50 ,Thu Jan 14 18:14:22 GMT 2010,3,,3600,86400,Fri Jan 15 18:14:22 GMT 2010,17,,FKMCT4ZR8XMZ7EZHBZS0WY6ZXK5Y5GAGV8ZN1XR0,57,Submitted,Thu Jan 14 18:44:25 GMT 2010,Thu Jan 14 18:50:46 GMT 2010,Fri Jan 15 18:50:46 GMT 2010,,,,381,16,Topeka,1010101010,Kansas,1010101010,1010101010,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0; GTB6.3; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30618; yie8),United States,1010101010,1010101010,138.210.236.116,1010101010,1010101010,undefined,16,1010101010,1010101010,1010101010,,
GX605N85FYHZZ8MF8YPZ,2WJZY3XTYR4Z3Q9ZBY00,Listening puzzle,Listen to a strange language for a few minutes -- after a while you may be able to recognize the words. PLEASE DO THIS HIT ONLY ONCE.,"language, sound, listening, game",$0.50 ,Thu Jan 14 18:14:21 GMT 2010,3,,3600,86400,Fri Jan 15 18:14:21 GMT 2010,1,,GX605N85FYHZZ8MF8YPZ9XPZ27G07RWAGGHFDYR0,58,Submitted,Thu Jan 14 23:28:03 GMT 2010,Thu Jan 14 23:35:33 GMT 2010,Fri Jan 15 23:35:33 GMT 2010,,,,450,3,Louisville,10001000,Kentucky,10010100,10001000,"Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/3.0.195.38 Safari/532.0",United States,10001000,10001000,74.128.128.166,10001000,10001000,en-US,3,10010001010,10010010,10001000,,
